blog_code,segment,impressions,clicks,ctr
11724,(unmatched),290,0,0.000000
11725,(unmatched),629,0,0.000000
11726,(unmatched),91,0,0.000000
11728,(unmatched),196,0,0.000000
11729,(unmatched),39,0,0.000000
11730,(unmatched),8,0,0.000000
11731,(unmatched),21,0,0.000000
11732,(unmatched),296,0,0.000000
11733,(unmatched),73,0,0.000000
11735,(unmatched),33,0,0.000000
11737,(unmatched),15,0,0.000000
11739,(unmatched),57,0,0.000000
11740,(unmatched),15,0,0.000000
11741,(unmatched),18,0,0.000000
11743,(unmatched),273,0,0.000000
11745,(unmatched),14,0,0.000000
11749,(unmatched),68,0,0.000000
11750,(unmatched),29,0,0.000000
11753,(unmatched),57,0,0.000000
11755,(unmatched),230,0,0.000000
11758,(unmatched),11,0,0.000000
11761,(unmatched),4,0,0.000000
11763,(unmatched),25,0,0.000000
11768,(unmatched),14,0,0.000000
11769,(unmatched),101,0,0.000000
11770,(unmatched),7,0,0.000000
11772,(unmatched),60,0,0.000000
11773,(unmatched),11,0,0.000000
11778,(unmatched),41,0,0.000000
11779,(unmatched),25,0,0.000000
11782,(unmatched),14,0,0.000000
11783,(unmatched),25,0,0.000000
11785,(unmatched),53,0,0.000000
11787,(unmatched),7,0,0.000000
11789,(unmatched),68,0,0.000000
11790,(unmatched),41,0,0.000000
11791,(unmatched),244,0,0.000000
11792,(unmatched),4,0,0.000000
11796,(unmatched),422,0,0.000000
11798,(unmatched),4,0,0.000000
11799,(unmatched),85,0,0.000000
11803,(unmatched),4,0,0.000000
11809,(unmatched),60,0,0.000000
11810,(unmatched),18,0,0.000000
11815,(unmatched),188,0,0.000000
11816,(unmatched),7,0,0.000000
11817,(unmatched),7,0,0.000000
11818,(unmatched),134,0,0.000000
11819,(unmatched),135,0,0.000000
11821,(unmatched),101,0,0.000000
11824,(unmatched),104,0,0.000000
11825,(unmatched),32,0,0.000000
11826,(unmatched),1477,4,0.002708
11827,(unmatched),82,0,0.000000
11828,(unmatched),109,0,0.000000
11831,(unmatched),68,0,0.000000
11833,(unmatched),113,0,0.000000
11836,(unmatched),4,0,0.000000
11837,(unmatched),18,0,0.000000
11842,(unmatched),64,0,0.000000
11843,(unmatched),281,0,0.000000
11844,(unmatched),15,0,0.000000
11845,(unmatched),7,0,0.000000
11846,(unmatched),28,0,0.000000
11847,(unmatched),60,0,0.000000
11848,(unmatched),4,0,0.000000
11851,(unmatched),450,4,0.008889
11852,(unmatched),75,0,0.000000
11857,(unmatched),14,0,0.000000
11860,(unmatched),100,0,0.000000
11862,(unmatched),15,0,0.000000
11863,(unmatched),463,0,0.000000
11864,(unmatched),655,0,0.000000
11865,(unmatched),35,0,0.000000
11866,(unmatched),11,0,0.000000
11867,(unmatched),8,0,0.000000
11868,(unmatched),46,0,0.000000
11869,(unmatched),418,4,0.009569
11870,(unmatched),15,0,0.000000
11873,(unmatched),29,0,0.000000
11874,(unmatched),166,0,0.000000
11876,(unmatched),29,0,0.000000
11880,(unmatched),4,0,0.000000
11883,(unmatched),8,0,0.000000
11884,(unmatched),40,0,0.000000
11888,(unmatched),103,0,0.000000
11890,(unmatched),54,0,0.000000
11891,(unmatched),41,0,0.000000
11894,(unmatched),4,0,0.000000
11896,(unmatched),22,0,0.000000
11897,(unmatched),47,0,0.000000
11898,(unmatched),32,0,0.000000
11899,(unmatched),15,0,0.000000
11900,(unmatched),15,0,0.000000
11901,(unmatched),149,0,0.000000
11902,(unmatched),11,0,0.000000
11903,(unmatched),11,4,0.363636
11906,(unmatched),4,0,0.000000
11909,(unmatched),4,0,0.000000
11911,(unmatched),7,0,0.000000
11912,(unmatched),187,0,0.000000
11913,(unmatched),4,0,0.000000
11916,(unmatched),4,0,0.000000
11917,(unmatched),7,0,0.000000
11921,(unmatched),22,0,0.000000
11922,(unmatched),18,0,0.000000
11927,(unmatched),8,0,0.000000
11928,(unmatched),23,0,0.000000
11930,(unmatched),119,0,0.000000
11931,(unmatched),57,0,0.000000
11932,(unmatched),4,0,0.000000
11934,(unmatched),85,0,0.000000
11936,(unmatched),32,0,0.000000
11938,(unmatched),4,0,0.000000
11939,(unmatched),26,0,0.000000
11941,(unmatched),285,0,0.000000
11942,(unmatched),39,0,0.000000
11943,(unmatched),4,0,0.000000
11944,(unmatched),43,0,0.000000
11947,(unmatched),7,0,0.000000
11953,(unmatched),33,0,0.000000
11955,(unmatched),18,0,0.000000
11958,(unmatched),7,0,0.000000
11960,(unmatched),178,0,0.000000
11962,(unmatched),7,0,0.000000
11963,(unmatched),131,0,0.000000
11964,(unmatched),4,0,0.000000
11965,(unmatched),41,0,0.000000
11972,(unmatched),0,4,0
11973,(unmatched),172,0,0.000000
11976,(unmatched),11,0,0.000000
11983,(unmatched),191,0,0.000000
11984,(unmatched),19,0,0.000000
11985,(unmatched),155,0,0.000000
11986,(unmatched),205,0,0.000000
11988,(unmatched),53,0,0.000000
11989,(unmatched),8,0,0.000000
11990,(unmatched),266,0,0.000000
11992,(unmatched),25,0,0.000000
11994,(unmatched),113,0,0.000000
11995,(unmatched),4,0,0.000000
11996,(unmatched),7,0,0.000000
12000,(unmatched),18,0,0.000000
12002,(unmatched),50,0,0.000000
12005,(unmatched),11,0,0.000000
12006,(unmatched),11,0,0.000000
12008,(unmatched),7,0,0.000000
12009,(unmatched),168,0,0.000000
12010,(unmatched),289,0,0.000000
12011,(unmatched),8,0,0.000000
12012,(unmatched),4,0,0.000000
12016,(unmatched),14,0,0.000000
12017,(unmatched),46,0,0.000000
12018,(unmatched),32,0,0.000000
12019,(unmatched),7,0,0.000000
12020,(unmatched),7,0,0.000000
12022,(unmatched),50,0,0.000000
12025,(unmatched),4,0,0.000000
12028,(unmatched),42,0,0.000000
12032,(unmatched),472,0,0.000000
12033,(unmatched),385,4,0.010390
12036,(unmatched),49,0,0.000000
12037,(unmatched),143,0,0.000000
12038,(unmatched),12,0,0.000000
12041,(unmatched),36,0,0.000000
12043,(unmatched),99,0,0.000000
12045,(unmatched),44,0,0.000000
12046,(unmatched),56,0,0.000000
12050,(unmatched),520,0,0.000000
12053,(unmatched),79,0,0.000000
12054,(unmatched),131,0,0.000000
12057,(unmatched),7,0,0.000000
12059,(unmatched),25,0,0.000000
12060,(unmatched),18,0,0.000000
12064,(unmatched),21,0,0.000000
12065,(unmatched),39,0,0.000000
12068,(unmatched),802,0,0.000000
12071,(unmatched),95,0,0.000000
12076,(unmatched),4,0,0.000000
12078,(unmatched),4,0,0.000000
12081,(unmatched),26,0,0.000000
12083,(unmatched),105,0,0.000000
12087,(unmatched),980,0,0.000000
12088,(unmatched),53,0,0.000000
12089,(unmatched),327,0,0.000000
12090,(unmatched),32,0,0.000000
12091,(unmatched),7,0,0.000000
12093,(unmatched),25,0,0.000000
12096,(unmatched),110,0,0.000000
12098,(unmatched),18,0,0.000000
12103,(unmatched),28,0,0.000000
12104,(unmatched),22,0,0.000000
12105,(unmatched),7,0,0.000000
12106,(unmatched),4,0,0.000000
12108,(unmatched),22,0,0.000000
12113,(unmatched),4,0,0.000000
12114,(unmatched),14,0,0.000000
12116,(unmatched),456,0,0.000000
12117,(unmatched),7,0,0.000000
12122,(unmatched),25,0,0.000000
12124,(unmatched),4,0,0.000000
12128,(unmatched),103,0,0.000000
12133,(unmatched),4,0,0.000000
12138,(unmatched),4,0,0.000000
12139,(unmatched),22,0,0.000000
12140,(unmatched),21,0,0.000000
12142,(unmatched),32,0,0.000000
12144,(unmatched),18,0,0.000000
12155,(unmatched),15,0,0.000000
12158,(unmatched),4,0,0.000000
12162,(unmatched),4,0,0.000000
12163,(unmatched),4,0,0.000000
12172,(unmatched),11,0,0.000000
12192,(unmatched),7,0,0.000000
12193,(unmatched),53,0,0.000000
12196,(unmatched),7,0,0.000000
12227,(unmatched),21,0,0.000000
12231,(unmatched),11,0,0.000000
12241,(unmatched),4,0,0.000000
12245,(unmatched),135,0,0.000000
12246,(unmatched),4,0,0.000000
12247,(unmatched),11,0,0.000000
12251,(unmatched),18,0,0.000000
12252,(unmatched),67,0,0.000000
12253,(unmatched),4,0,0.000000
12254,(unmatched),11,0,0.000000
12256,(unmatched),7,0,0.000000
12259,(unmatched),442,0,0.000000
12260,(unmatched),18,0,0.000000
12261,(unmatched),4,0,0.000000
12266,(unmatched),15,0,0.000000
12268,(unmatched),283,0,0.000000
12269,(unmatched),11,0,0.000000
12271,(unmatched),554,4,0.007220
12272,(unmatched),21,0,0.000000
12274,(unmatched),4,0,0.000000
12275,(unmatched),117,0,0.000000
12276,(unmatched),56,0,0.000000
12278,(unmatched),4,0,0.000000
12282,(unmatched),14,0,0.000000
12284,(unmatched),35,0,0.000000
12287,(unmatched),4,0,0.000000
12288,(unmatched),26,0,0.000000
12291,(unmatched),209,0,0.000000
12292,(unmatched),19,0,0.000000
12294,(unmatched),134,0,0.000000
12298,(unmatched),14,0,0.000000
12299,(unmatched),7,0,0.000000
12301,(unmatched),22,0,0.000000
12302,(unmatched),7,0,0.000000
12303,(unmatched),4,0,0.000000
12304,(unmatched),261,0,0.000000
12305,(unmatched),40,0,0.000000
12307,(unmatched),19,0,0.000000
12308,(unmatched),4,0,0.000000
12310,(unmatched),14,0,0.000000
12312,(unmatched),53,0,0.000000
12315,(unmatched),81,0,0.000000
12316,(unmatched),40,0,0.000000
12317,(unmatched),25,0,0.000000
12320,(unmatched),4,0,0.000000
12321,(unmatched),149,0,0.000000
12326,(unmatched),4,0,0.000000
12328,(unmatched),226,0,0.000000
12329,(unmatched),56,0,0.000000
12330,(unmatched),11,0,0.000000
12333,(unmatched),18,0,0.000000
12334,(unmatched),18,0,0.000000
12335,(unmatched),106,0,0.000000
12336,(unmatched),4,0,0.000000
12341,(unmatched),63,0,0.000000
12342,(unmatched),98,0,0.000000
12344,(unmatched),4,0,0.000000
12346,(unmatched),95,0,0.000000
12347,(unmatched),21,0,0.000000
12348,(unmatched),22,0,0.000000
12352,(unmatched),32,0,0.000000
12354,(unmatched),14,0,0.000000
12357,(unmatched),8,0,0.000000
12358,(unmatched),11,0,0.000000
12359,(unmatched),7,0,0.000000
12360,(unmatched),4,0,0.000000
12362,(unmatched),149,0,0.000000
12364,(unmatched),46,0,0.000000
12370,(unmatched),18,0,0.000000
12372,(unmatched),15,0,0.000000
12374,(unmatched),25,0,0.000000
12375,(unmatched),15,0,0.000000
12377,(unmatched),526,0,0.000000
12378,(unmatched),113,0,0.000000
12382,(unmatched),15,0,0.000000
12383,(unmatched),293,0,0.000000
12384,(unmatched),7,0,0.000000
12385,(unmatched),71,0,0.000000
12386,(unmatched),8,0,0.000000
12389,(unmatched),162,0,0.000000
12390,(unmatched),1046,0,0.000000
12391,(unmatched),64,0,0.000000
12392,(unmatched),406,0,0.000000
12393,(unmatched),57,0,0.000000
12394,(unmatched),4,0,0.000000
12397,(unmatched),12,0,0.000000
12398,(unmatched),8,0,0.000000
12399,(unmatched),4,0,0.000000
12402,(unmatched),28,0,0.000000
12405,(unmatched),11,0,0.000000
12406,(unmatched),18,0,0.000000
12408,(unmatched),131,0,0.000000
12409,(unmatched),18,0,0.000000
12411,(unmatched),4,0,0.000000
12412,(unmatched),4,0,0.000000
12413,(unmatched),8,0,0.000000
12416,(unmatched),46,0,0.000000
12417,(unmatched),4,0,0.000000
12419,(unmatched),7,0,0.000000
12420,(unmatched),1547,0,0.000000
12422,(unmatched),97,0,0.000000
12424,(unmatched),53,0,0.000000
12425,(unmatched),29,0,0.000000
12427,(unmatched),7,0,0.000000
12428,(unmatched),301,0,0.000000
12429,(unmatched),4,0,0.000000
12430,(unmatched),124,0,0.000000
12432,(unmatched),22,0,0.000000
12438,(unmatched),15,0,0.000000
12439,(unmatched),4,0,0.000000
12444,(unmatched),4,0,0.000000
12445,(unmatched),18,0,0.000000
12447,(unmatched),50,0,0.000000
12449,(unmatched),26,0,0.000000
12452,(unmatched),85,0,0.000000
12455,(unmatched),15,0,0.000000
12456,(unmatched),8,0,0.000000
12457,(unmatched),4,0,0.000000
12458,(unmatched),56,0,0.000000
12459,(unmatched),4,0,0.000000
12460,(unmatched),15,0,0.000000
12461,(unmatched),36,0,0.000000
12462,(unmatched),68,0,0.000000
12467,(unmatched),22,0,0.000000
12468,(unmatched),4,0,0.000000
12470,(unmatched),27,0,0.000000
12471,(unmatched),4,0,0.000000
12472,(unmatched),35,0,0.000000
12474,(unmatched),7,0,0.000000
12475,(unmatched),15,0,0.000000
12476,(unmatched),61,0,0.000000
12479,(unmatched),29,0,0.000000
12481,(unmatched),4,0,0.000000
12483,(unmatched),54,0,0.000000
12484,(unmatched),12,0,0.000000
12485,(unmatched),36,0,0.000000
12486,(unmatched),22,0,0.000000
12487,(unmatched),25,0,0.000000
12490,(unmatched),4,0,0.000000
12492,(unmatched),36,0,0.000000
12494,(unmatched),11,0,0.000000
12496,(unmatched),27,0,0.000000
12500,(unmatched),12,0,0.000000
12501,(unmatched),175,4,0.022857
12502,(unmatched),42,0,0.000000
12503,(unmatched),51,0,0.000000
12504,(unmatched),15,0,0.000000
12509,(unmatched),18,0,0.000000
12511,(unmatched),23,0,0.000000
12512,(unmatched),145,0,0.000000
12516,(unmatched),11,0,0.000000
12517,(unmatched),180,0,0.000000
12519,(unmatched),18,0,0.000000
12521,(unmatched),22,0,0.000000
12530,(unmatched),26,0,0.000000
12533,(unmatched),55,0,0.000000
12534,(unmatched),23,0,0.000000
12535,(unmatched),4,0,0.000000
12537,(unmatched),15,0,0.000000
12539,(unmatched),8,0,0.000000
12540,(unmatched),191,11,0.057592
12541,(unmatched),44,0,0.000000
12543,(unmatched),16,0,0.000000
12545,(unmatched),94,0,0.000000
12546,(unmatched),39,0,0.000000
12547,(unmatched),7,0,0.000000
12549,(unmatched),7,0,0.000000
12551,(unmatched),28,0,0.000000
12553,(unmatched),23,0,0.000000
12555,(unmatched),19,0,0.000000
12556,(unmatched),4,0,0.000000
12559,(unmatched),7,0,0.000000
12561,(unmatched),43,0,0.000000
12564,(unmatched),4,0,0.000000
12566,(unmatched),18,0,0.000000
12568,(unmatched),47,0,0.000000
12569,(unmatched),7,0,0.000000
12572,(unmatched),4,0,0.000000
12574,(unmatched),12,0,0.000000
12578,(unmatched),28,0,0.000000
12579,(unmatched),595,8,0.013445
12580,(unmatched),588,4,0.006803
12587,(unmatched),4,0,0.000000
12588,(unmatched),42,0,0.000000
12590,(unmatched),18,0,0.000000
12593,(unmatched),7,0,0.000000
12595,(unmatched),18,0,0.000000
12596,(unmatched),142,0,0.000000
12598,(unmatched),21,0,0.000000
12600,(unmatched),4,0,0.000000
12602,(unmatched),7,0,0.000000
12605,(unmatched),14,0,0.000000
12606,(unmatched),220,0,0.000000
12607,(unmatched),3561,0,0.000000
12610,(unmatched),14,0,0.000000
12616,(unmatched),4,0,0.000000
12617,(unmatched),236,0,0.000000
12619,(unmatched),4,0,0.000000
12622,(unmatched),29,0,0.000000
12623,(unmatched),107,0,0.000000
12624,(unmatched),4,0,0.000000
12626,(unmatched),119,0,0.000000
12628,(unmatched),11,0,0.000000
12630,(unmatched),29,0,0.000000
12633,(unmatched),92,0,0.000000
12634,(unmatched),679,0,0.000000
12635,(unmatched),88,0,0.000000
12637,(unmatched),42,0,0.000000
12638,(unmatched),1412,0,0.000000
12639,(unmatched),160,0,0.000000
12640,(unmatched),3801,7,0.001842
12643,(unmatched),621,4,0.006441
12645,(unmatched),4,0,0.000000
12647,(unmatched),28,0,0.000000
12649,(unmatched),4,0,0.000000
12652,(unmatched),114,0,0.000000
12653,(unmatched),14,0,0.000000
12655,(unmatched),241,0,0.000000
12656,(unmatched),184,0,0.000000
12659,(unmatched),179,0,0.000000
12660,(unmatched),7,0,0.000000
12661,(unmatched),14,0,0.000000
12662,(unmatched),335,0,0.000000
12664,(unmatched),822,0,0.000000
12665,(unmatched),29,0,0.000000
12668,(unmatched),961,0,0.000000
12673,(unmatched),484,0,0.000000
12674,(unmatched),94,0,0.000000
12676,(unmatched),69,0,0.000000
12682,(unmatched),63,0,0.000000
12691,(unmatched),69,0,0.000000
12692,(unmatched),22,0,0.000000
12696,(unmatched),71,0,0.000000
12704,(unmatched),4,0,0.000000
12708,(unmatched),25,0,0.000000
12711,(unmatched),83,0,0.000000
12712,(unmatched),35,0,0.000000
12713,(unmatched),5786,19,0.003284
12714,(unmatched),35,0,0.000000
12716,(unmatched),276,0,0.000000
12720,(unmatched),25,0,0.000000
12722,(unmatched),286,0,0.000000
12724,(unmatched),4,0,0.000000
12728,(unmatched),223,0,0.000000
12732,(unmatched),7,0,0.000000
12735,(unmatched),257,4,0.015564
12736,(unmatched),411,0,0.000000
12745,(unmatched),15,0,0.000000
12748,(unmatched),78,0,0.000000
12753,(unmatched),393,0,0.000000
12757,(unmatched),814,0,0.000000
12758,(unmatched),120,0,0.000000
12761,(unmatched),11,0,0.000000
12768,(unmatched),53,0,0.000000
12770,(unmatched),4,0,0.000000
12773,(unmatched),4,0,0.000000
12774,(unmatched),7,0,0.000000
12777,(unmatched),59,0,0.000000
12778,(unmatched),74,0,0.000000
12781,(unmatched),11,0,0.000000
12783,(unmatched),136,0,0.000000
12786,(unmatched),4,0,0.000000
12788,(unmatched),4,0,0.000000
12789,(unmatched),32,0,0.000000
12790,(unmatched),392,0,0.000000
12791,(unmatched),4,0,0.000000
12793,(unmatched),79,8,0.101266
12794,(unmatched),32,0,0.000000
12797,(unmatched),8,0,0.000000
12799,(unmatched),87,0,0.000000
12800,(unmatched),34,0,0.000000
12802,(unmatched),213,0,0.000000
12804,(unmatched),18,0,0.000000
12809,(unmatched),23,0,0.000000
12810,(unmatched),260,0,0.000000
12812,(unmatched),8,0,0.000000
12813,(unmatched),51,0,0.000000
12817,(unmatched),15,0,0.000000
12818,(unmatched),7,0,0.000000
12819,(unmatched),170,0,0.000000
12821,(unmatched),358,0,0.000000
12822,(unmatched),18,0,0.000000
12823,(unmatched),8,0,0.000000
12829,(unmatched),81,0,0.000000
12832,(unmatched),222,0,0.000000
12837,(unmatched),559,0,0.000000
12841,(unmatched),81,0,0.000000
12843,(unmatched),43,0,0.000000
12846,(unmatched),8,0,0.000000
12851,(unmatched),7,0,0.000000
12852,(unmatched),76,0,0.000000
12857,(unmatched),1045,4,0.003828
12861,(unmatched),687,4,0.005822
12863,(unmatched),7,0,0.000000
12864,(unmatched),11,0,0.000000
12865,(unmatched),42,0,0.000000
12866,(unmatched),11,0,0.000000
12868,(unmatched),21,0,0.000000
12870,(unmatched),51,0,0.000000
12871,(unmatched),4,0,0.000000
12872,(unmatched),100,0,0.000000
12875,(unmatched),4,0,0.000000
12877,(unmatched),4,0,0.000000
12878,(unmatched),18,0,0.000000
12879,(unmatched),7,0,0.000000
12880,(unmatched),421,7,0.016627
12881,(unmatched),43,0,0.000000
12884,(unmatched),178,0,0.000000
12885,(unmatched),7,0,0.000000
12886,(unmatched),28,0,0.000000
12887,(unmatched),11,0,0.000000
12888,(unmatched),103,0,0.000000
12889,(unmatched),29,0,0.000000
12894,(unmatched),4,0,0.000000
12896,(unmatched),4,0,0.000000
12897,(unmatched),40,0,0.000000
12899,(unmatched),16,0,0.000000
12900,(unmatched),392,0,0.000000
12902,(unmatched),15,0,0.000000
12905,(unmatched),41,0,0.000000
12908,(unmatched),14,0,0.000000
12909,(unmatched),60,0,0.000000
12912,(unmatched),8,0,0.000000
12914,(unmatched),14,0,0.000000
12915,(unmatched),14,0,0.000000
12916,(unmatched),7,0,0.000000
12918,(unmatched),7,0,0.000000
12921,(unmatched),28,0,0.000000
12922,(unmatched),11,0,0.000000
12928,(unmatched),7,0,0.000000
12931,(unmatched),4,0,0.000000
12932,(unmatched),8,0,0.000000
12933,(unmatched),205,0,0.000000
12934,(unmatched),18,0,0.000000
12935,(unmatched),7,0,0.000000
12937,(unmatched),4,0,0.000000
12938,(unmatched),11,0,0.000000
12941,(unmatched),4,0,0.000000
12942,(unmatched),40,0,0.000000
12943,(unmatched),8,0,0.000000
12945,(unmatched),173,0,0.000000
12947,(unmatched),11,0,0.000000
12950,(unmatched),16,0,0.000000
12951,(unmatched),261,0,0.000000
12954,(unmatched),4,0,0.000000
12958,(unmatched),7,0,0.000000
12960,(unmatched),14,0,0.000000
12961,(unmatched),63,0,0.000000
12963,(unmatched),31,0,0.000000
12966,(unmatched),18,0,0.000000
12972,(unmatched),88,0,0.000000
12974,(unmatched),46,0,0.000000
12975,(unmatched),80,0,0.000000
12977,(unmatched),4,0,0.000000
12979,(unmatched),4,0,0.000000
12985,(unmatched),7,0,0.000000
12991,(unmatched),4,0,0.000000
12996,(unmatched),4,0,0.000000
12997,(unmatched),4,0,0.000000
13002,(unmatched),8,0,0.000000
13003,(unmatched),82,0,0.000000
13004,(unmatched),7,0,0.000000
13005,(unmatched),11,0,0.000000
13010,(unmatched),49,0,0.000000
13012,(unmatched),74,0,0.000000
13016,(unmatched),4,0,0.000000
13019,(unmatched),247,0,0.000000
13021,(unmatched),4,0,0.000000
13023,(unmatched),88,0,0.000000
13026,(unmatched),177,0,0.000000
13032,(unmatched),20,0,0.000000
13034,(unmatched),234,0,0.000000
13035,(unmatched),4,0,0.000000
13038,(unmatched),65,0,0.000000
13039,(unmatched),62,0,0.000000
13042,(unmatched),12,0,0.000000
13044,(unmatched),414,4,0.009662
13046,(unmatched),98,0,0.000000
13047,(unmatched),22,0,0.000000
13048,(unmatched),11,0,0.000000
13051,(unmatched),4,0,0.000000
13052,(unmatched),275,0,0.000000
13054,(unmatched),4,0,0.000000
13057,(unmatched),15,0,0.000000
13059,(unmatched),7,0,0.000000
13063,(unmatched),4,0,0.000000
13065,(unmatched),11180,8,0.000716
13066,(unmatched),43,0,0.000000
13069,(unmatched),4,0,0.000000
13072,(unmatched),7,0,0.000000
13074,(unmatched),4,0,0.000000
13077,(unmatched),11,0,0.000000
13078,(unmatched),23,4,0.173913
13079,(unmatched),16,0,0.000000
13081,(unmatched),12,0,0.000000
13083,(unmatched),14,0,0.000000
13085,(unmatched),11,0,0.000000
13090,(unmatched),76,0,0.000000
13092,(unmatched),15,0,0.000000
13097,(unmatched),59,0,0.000000
13100,(unmatched),25,0,0.000000
13107,(unmatched),29,0,0.000000
13109,(unmatched),12,0,0.000000
13110,(unmatched),21,0,0.000000
13111,(unmatched),4,0,0.000000
13119,(unmatched),7,0,0.000000
13120,(unmatched),4,0,0.000000
13121,(unmatched),18,0,0.000000
13123,(unmatched),30,0,0.000000
13124,(unmatched),82,0,0.000000
13125,(unmatched),120,0,0.000000
13126,(unmatched),800,0,0.000000
13127,(unmatched),4,0,0.000000
13128,(unmatched),120,0,0.000000
13129,(unmatched),89,0,0.000000
13131,(unmatched),4,0,0.000000
13136,(unmatched),21,0,0.000000
13138,(unmatched),332,0,0.000000
13141,(unmatched),75,0,0.000000
13143,(unmatched),46,0,0.000000
13144,(unmatched),67,0,0.000000
13145,(unmatched),7,0,0.000000
13146,(unmatched),96,0,0.000000
13147,(unmatched),245,0,0.000000
13148,(unmatched),128,0,0.000000
13149,(unmatched),197,4,0.020305
13150,(unmatched),53,0,0.000000
13151,(unmatched),4,0,0.000000
13152,(unmatched),311,0,0.000000
13154,(unmatched),311,0,0.000000
13156,(unmatched),4,0,0.000000
13157,(unmatched),4,0,0.000000
13159,(unmatched),697,0,0.000000
13161,(unmatched),196,0,0.000000
13162,(unmatched),7,0,0.000000
13163,(unmatched),4,0,0.000000
13166,(unmatched),28,0,0.000000
13167,(unmatched),7,0,0.000000
13168,(unmatched),50,0,0.000000
13171,(unmatched),8,0,0.000000
13172,(unmatched),416,0,0.000000
13180,(unmatched),21,0,0.000000
13181,(unmatched),39,0,0.000000
13182,(unmatched),46,0,0.000000
13183,(unmatched),166,0,0.000000
13184,(unmatched),7,0,0.000000
13185,(unmatched),19,0,0.000000
13186,(unmatched),94,0,0.000000
13191,(unmatched),149,0,0.000000
13192,(unmatched),76,0,0.000000
13193,(unmatched),197,0,0.000000
13196,(unmatched),11,0,0.000000
13202,(unmatched),501,0,0.000000
13207,(unmatched),63,0,0.000000
13210,(unmatched),88,0,0.000000
13211,(unmatched),2109,0,0.000000
13212,(unmatched),138,0,0.000000
13217,(unmatched),4241,4,0.000943
13218,(unmatched),523,4,0.007648
13219,(unmatched),3242,0,0.000000
13220,(unmatched),4,0,0.000000
13227,(unmatched),146,4,0.027397
13229,(unmatched),43,0,0.000000
13230,(unmatched),4,0,0.000000
13232,(unmatched),11,0,0.000000
13236,(unmatched),4,0,0.000000
13241,(unmatched),673,11,0.016345
13243,(unmatched),7,0,0.000000
13244,(unmatched),309,4,0.012945
13249,(unmatched),4,0,0.000000
13250,(unmatched),573,0,0.000000
13251,(unmatched),173,0,0.000000
13252,(unmatched),25,0,0.000000
13261,(unmatched),4,0,0.000000
13262,(unmatched),46,0,0.000000
13263,(unmatched),4,0,0.000000
13266,(unmatched),635,0,0.000000
13267,(unmatched),4,0,0.000000
13268,(unmatched),4,0,0.000000
13269,(unmatched),433,0,0.000000
13272,(unmatched),248,0,0.000000
13279,(unmatched),60,0,0.000000
13280,(unmatched),7,0,0.000000
13281,(unmatched),113,0,0.000000
13282,(unmatched),7,0,0.000000
13286,(unmatched),40,0,0.000000
13287,(unmatched),64,0,0.000000
13288,(unmatched),32,0,0.000000
13289,(unmatched),88,0,0.000000
13290,(unmatched),304,0,0.000000
13292,(unmatched),328,0,0.000000
13293,(unmatched),4,0,0.000000
13294,(unmatched),1667,0,0.000000
13295,(unmatched),153,0,0.000000
13296,(unmatched),343,0,0.000000
13297,(unmatched),32,0,0.000000
13298,(unmatched),4,0,0.000000
13299,(unmatched),135,0,0.000000
13302,(unmatched),138,0,0.000000
13305,(unmatched),4,0,0.000000
13308,(unmatched),127,0,0.000000
13309,(unmatched),506,4,0.007905
13313,(unmatched),1184,0,0.000000
13316,(unmatched),7,0,0.000000
13320,(unmatched),11,0,0.000000
13321,(unmatched),7,0,0.000000
13324,(unmatched),14,0,0.000000
13325,(unmatched),19,0,0.000000
13326,(unmatched),2022,14,0.006924
13330,(unmatched),28,0,0.000000
13335,(unmatched),33,0,0.000000
13336,(unmatched),667,0,0.000000
13338,(unmatched),180,0,0.000000
13339,(unmatched),7,0,0.000000
13340,(unmatched),156,0,0.000000
13341,(unmatched),19,0,0.000000
13342,(unmatched),135,0,0.000000
13344,(unmatched),184,0,0.000000
13345,(unmatched),14,0,0.000000
13347,(unmatched),134,0,0.000000
13348,(unmatched),32,0,0.000000
13349,(unmatched),4,0,0.000000
13351,(unmatched),269,0,0.000000
13352,(unmatched),161,0,0.000000
13353,(unmatched),46,0,0.000000
13355,(unmatched),386,0,0.000000
13356,(unmatched),11,0,0.000000
13357,(unmatched),57,0,0.000000
13361,(unmatched),201,0,0.000000
13363,(unmatched),300,0,0.000000
13365,(unmatched),7,0,0.000000
13370,(unmatched),7,0,0.000000
13375,(unmatched),431,4,0.009281
13377,(unmatched),309,0,0.000000
13379,(unmatched),8,0,0.000000
13380,(unmatched),535,0,0.000000
13382,(unmatched),132,0,0.000000
13392,(unmatched),196,0,0.000000
13395,(unmatched),4,0,0.000000
13404,(unmatched),4,0,0.000000
13405,(unmatched),22,0,0.000000
13409,(unmatched),222,0,0.000000
13410,(unmatched),285,0,0.000000
13421,(unmatched),60,0,0.000000
13427,(unmatched),4,0,0.000000
13429,(unmatched),579,4,0.006908
13431,(unmatched),36,0,0.000000
13433,(unmatched),77,0,0.000000
13434,(unmatched),60,0,0.000000
13436,(unmatched),229,0,0.000000
13437,(unmatched),21,4,0.190476
13438,(unmatched),36,0,0.000000
13440,(unmatched),29,0,0.000000
13441,(unmatched),51,0,0.000000
13442,(unmatched),213,0,0.000000
13443,(unmatched),22,0,0.000000
13448,(unmatched),459,0,0.000000
13451,(unmatched),4,0,0.000000
13452,(unmatched),7978,11,0.001379
