blog_code,category,impressions,clicks,ctr
4999,travel:low,46,0,0.000000
5005,travel:low,107,7,0.065421
5009,travel:passing,185,0,0.000000
5010,travel:low,29,0,0.000000
5011,travel:killer,165,0,0.000000
5017,travel:hidden,102,0,0.000000
5021,travel:low,8,0,0.000000
5022,travel:passing,18,0,0.000000
5023,travel:low,7,0,0.000000
5028,travel:low,14,0,0.000000
5031,travel:low,76,0,0.000000
5032,travel:passing,26,0,0.000000
5033,travel:low,15,0,0.000000
5035,travel:low,661,0,0.000000
5037,unmatched:published(non-travel),102,0,0.000000
5041,travel:low,19,0,0.000000
5042,travel:passing,22,0,0.000000
5043,travel:killer,22,0,0.000000
5044,travel:passing,1139,0,0.000000
5045,travel:low,76,0,0.000000
5046,travel:hidden,8,0,0.000000
5048,unmatched:published(non-travel),89,0,0.000000
5053,travel:passing,4942,8,0.001619
5055,travel:hidden,36,0,0.000000
5056,travel:hidden,32,0,0.000000
5057,travel:low,138,0,0.000000
5060,travel:passing,83,0,0.000000
5061,travel:passing,87,0,0.000000
5062,travel:passing,532,0,0.000000
5067,travel:passing,650,0,0.000000
5068,travel:passing,238,0,0.000000
5073,travel:passing,181,0,0.000000
5074,travel:hidden,26,0,0.000000
5075,travel:killer,2461,14,0.005689
5076,travel:passing,68,0,0.000000
5077,travel:low,51,0,0.000000
5078,travel:hidden,7,0,0.000000
5079,unmatched:published(non-travel),23,0,0.000000
5084,travel:passing,916,0,0.000000
5085,travel:low,242,0,0.000000
5087,unmatched:published(non-travel),19,0,0.000000
5090,travel:low,229,0,0.000000
5093,travel:low,4,0,0.000000
5095,travel:low,29,0,0.000000
5097,unmatched:published(non-travel),774,0,0.000000
5099,travel:killer,188,0,0.000000
5100,travel:passing,1138,0,0.000000
5108,unmatched:published(non-travel),41,0,0.000000
5110,travel:passing,136,4,0.029412
5113,travel:passing,55,0,0.000000
5115,travel:low,59,0,0.000000
5116,travel:low,102,0,0.000000
5117,travel:hidden,11,0,0.000000
5118,travel:low,12,4,0.333333
5119,travel:passing,8,0,0.000000
5120,travel:passing,391,8,0.020460
5121,travel:hidden,8,0,0.000000
5122,travel:killer,125,0,0.000000
5128,travel:passing,301,0,0.000000
5130,travel:passing,286,0,0.000000
5137,travel:low,4,0,0.000000
5138,travel:low,21,0,0.000000
5139,unmatched:published(non-travel),122,0,0.000000
5141,travel:low,14,0,0.000000
5143,travel:passing,154,0,0.000000
5145,travel:low,85,0,0.000000
5148,travel:killer,104,0,0.000000
5150,travel:passing,11,0,0.000000
5151,travel:low,11,0,0.000000
5154,travel:passing,110,0,0.000000
5156,unmatched:published(non-travel),56,0,0.000000
5161,travel:passing,86,0,0.000000
5163,travel:low,53,0,0.000000
5164,travel:passing,860,4,0.004651
5165,travel:low,8,0,0.000000
5167,travel:passing,18,0,0.000000
5169,travel:hidden,4,0,0.000000
5170,unmatched:published(non-travel),48,0,0.000000
5171,travel:low,18,0,0.000000
5174,travel:low,22,0,0.000000
5175,travel:passing,8,0,0.000000
5176,unmatched:published(non-travel),268,0,0.000000
5178,travel:passing,76,0,0.000000
5179,travel:low,103,0,0.000000
5184,travel:passing,22,0,0.000000
5185,travel:low,11,0,0.000000
5187,travel:killer,86,0,0.000000
5200,unmatched:published(non-travel),14,0,0.000000
5201,travel:passing,192,0,0.000000
5202,travel:low,18,0,0.000000
5203,travel:passing,19,0,0.000000
5204,travel:passing,459,0,0.000000
5206,travel:passing,107,0,0.000000
5211,travel:low,33,0,0.000000
5212,unmatched:published(non-travel),22,0,0.000000
5213,unmatched:published(non-travel),898,0,0.000000
5214,travel:passing,136,0,0.000000
5215,travel:low,4,0,0.000000
5220,travel:low,12,0,0.000000
5222,travel:low,61,0,0.000000
5223,travel:passing,33253,39,0.001173
5225,unmatched:published(non-travel),4,0,0.000000
5226,travel:low,39,0,0.000000
5231,travel:low,18,0,0.000000
5233,travel:killer,106,4,0.037736
5239,travel:low,4,0,0.000000
5241,travel:hidden,4,0,0.000000
5243,travel:hidden,18,0,0.000000
5245,travel:passing,32,0,0.000000
5247,travel:hidden,11,0,0.000000
5248,unmatched:published(non-travel),4,0,0.000000
5249,travel:passing,8,0,0.000000
5252,travel:passing,22,0,0.000000
5256,travel:low,82,0,0.000000
5257,travel:passing,64,0,0.000000
5261,travel:low,41,0,0.000000
5262,travel:passing,36,0,0.000000
5263,travel:passing,913,0,0.000000
5266,travel:passing,147,0,0.000000
5267,travel:passing,502,0,0.000000
5268,unmatched:published(non-travel),7,0,0.000000
5271,travel:low,14,0,0.000000
5276,travel:passing,3318,7,0.002110
5278,travel:low,25,0,0.000000
5280,travel:low,4,0,0.000000
5282,travel:low,57,0,0.000000
5286,travel:hidden,60,0,0.000000
5289,travel:low,58,0,0.000000
5291,travel:low,15,0,0.000000
5294,travel:passing,694,0,0.000000
5295,travel:low,8,0,0.000000
5297,travel:low,16,0,0.000000
5299,travel:low,18,0,0.000000
5300,travel:low,7,0,0.000000
5301,travel:low,11,0,0.000000
5302,travel:low,30,0,0.000000
5304,travel:low,12,0,0.000000
5305,travel:killer,555,4,0.007207
5308,travel:low,41,0,0.000000
5309,travel:low,18,0,0.000000
5310,travel:passing,195,0,0.000000
5314,travel:low,15,0,0.000000
5317,travel:passing,779,4,0.005135
5321,travel:low,106,0,0.000000
5323,unmatched:published(non-travel),8,0,0.000000
5324,travel:low,32,0,0.000000
5325,travel:passing,428,4,0.009346
5326,travel:passing,227,0,0.000000
5328,unmatched:published(non-travel),4,0,0.000000
5330,travel:low,4,0,0.000000
5332,travel:killer,262,0,0.000000
5340,travel:low,32,0,0.000000
5343,travel:passing,109,0,0.000000
5351,travel:low,52,0,0.000000
5352,travel:low,75,0,0.000000
5353,travel:passing,1155,0,0.000000
5355,travel:low,8,0,0.000000
5357,travel:passing,279,0,0.000000
5358,travel:passing,8,0,0.000000
5359,travel:passing,187,0,0.000000
5362,travel:passing,788,4,0.005076
5372,travel:passing,101,8,0.079208
5376,travel:passing,83,0,0.000000
5377,travel:low,357,0,0.000000
5379,travel:killer,117,0,0.000000
5380,travel:hidden,11,0,0.000000
5381,travel:low,7,0,0.000000
5382,travel:low,12,0,0.000000
5384,travel:passing,51,0,0.000000
5386,travel:passing,3069,0,0.000000
5388,travel:passing,38,0,0.000000
5389,travel:low,32,0,0.000000
5391,travel:passing,37,0,0.000000
5395,travel:hidden,18,0,0.000000
5397,travel:low,32,0,0.000000
5398,unmatched:published(non-travel),76,4,0.052632
5400,travel:low,8,0,0.000000
5402,unmatched:unpublished(404 likely),40,0,0.000000
5404,unmatched:published(non-travel),141,0,0.000000
5406,unmatched:published(non-travel),7,0,0.000000
5407,unmatched:published(non-travel),54,0,0.000000
5409,unmatched:published(non-travel),32,0,0.000000
5410,travel:passing,441,0,0.000000
5412,travel:passing,1318,0,0.000000
5414,unmatched:published(non-travel),36,0,0.000000
5417,travel:passing,19,0,0.000000
5420,travel:passing,239,0,0.000000
5421,travel:low,16,0,0.000000
5425,travel:low,25,0,0.000000
5430,unmatched:published(non-travel),25,0,0.000000
5431,travel:passing,20,0,0.000000
5432,unmatched:published(non-travel),4,0,0.000000
5433,travel:passing,248,0,0.000000
5435,travel:low,39,0,0.000000
5439,travel:passing,127,0,0.000000
5440,travel:low,4,0,0.000000
5441,travel:low,4,0,0.000000
5446,travel:passing,58,0,0.000000
5448,unmatched:published(non-travel),408,0,0.000000
5454,travel:low,32,0,0.000000
5464,travel:passing,20,0,0.000000
5468,travel:low,40,0,0.000000
5469,travel:low,15,0,0.000000
5473,travel:low,23,0,0.000000
5474,travel:low,11,0,0.000000
5475,travel:low,29,0,0.000000
5477,travel:passing,8,0,0.000000
5478,unmatched:published(non-travel),40,0,0.000000
5482,travel:low,19,0,0.000000
5483,travel:passing,511,4,0.007828
5484,unmatched:unpublished(404 likely),15,0,0.000000
5486,travel:passing,172,0,0.000000
5495,travel:passing,142,0,0.000000
5500,travel:low,1962,22,0.011213
5507,travel:passing,392,0,0.000000
5508,travel:hidden,11,0,0.000000
5512,unmatched:published(non-travel),72,0,0.000000
5513,travel:low,33,4,0.121212
5517,travel:low,19,0,0.000000
5518,travel:killer,499,0,0.000000
5519,travel:hidden,27,4,0.148148
5522,travel:low,8,0,0.000000
5523,travel:passing,823,0,0.000000
5525,travel:hidden,82,0,0.000000
5535,travel:passing,35,0,0.000000
5538,travel:passing,1342,18,0.013413
5541,travel:low,49,0,0.000000
5544,travel:low,18,0,0.000000
5547,travel:low,4,0,0.000000
5548,travel:low,29,0,0.000000
5549,travel:passing,2991,86,0.028753
5551,unmatched:published(non-travel),42,0,0.000000
5557,travel:passing,8,0,0.000000
5559,travel:hidden,51,0,0.000000
5563,travel:low,160,0,0.000000
5565,travel:passing,1811,7,0.003865
5566,travel:low,19,0,0.000000
5568,travel:low,33,0,0.000000
5590,travel:low,46,0,0.000000
5592,travel:low,62,0,0.000000
5600,travel:low,18,0,0.000000
5602,travel:passing,46,0,0.000000
5603,travel:low,53,0,0.000000
5604,travel:passing,2214,7,0.003162
5607,travel:low,22,0,0.000000
5610,unmatched:published(non-travel),80,0,0.000000
5613,travel:low,23,0,0.000000
5614,travel:low,136,0,0.000000
5617,travel:low,8,0,0.000000
5618,travel:low,25,0,0.000000
5619,travel:passing,1328,4,0.003012
5621,travel:hidden,159,0,0.000000
5624,travel:passing,282,0,0.000000
5636,travel:low,11,0,0.000000
5649,travel:low,92,0,0.000000
5650,travel:low,4,0,0.000000
5651,travel:low,57,0,0.000000
5653,travel:low,18,0,0.000000
5655,travel:passing,2757,29,0.010519
5657,travel:low,4,0,0.000000
5658,travel:low,15,0,0.000000
5659,travel:low,43,0,0.000000
5661,travel:low,173,0,0.000000
5665,travel:low,138,0,0.000000
5667,travel:low,106,0,0.000000
5671,travel:low,162,4,0.024691
5674,travel:low,63,0,0.000000
5679,travel:low,74,0,0.000000
5680,travel:passing,925,0,0.000000
5681,travel:passing,354,0,0.000000
5682,travel:low,279,0,0.000000
5683,travel:low,159,0,0.000000
5684,travel:passing,997,0,0.000000
5688,travel:low,4,0,0.000000
5689,travel:passing,247,0,0.000000
5696,travel:passing,55,0,0.000000
5700,travel:low,11,0,0.000000
5702,travel:low,11,0,0.000000
5708,travel:passing,5908,0,0.000000
5710,travel:low,39,0,0.000000
5711,travel:passing,275,0,0.000000
5713,unmatched:unpublished(404 likely),446,0,0.000000
5720,travel:low,19,0,0.000000
5724,unmatched:published(non-travel),11,0,0.000000
5726,travel:passing,22,0,0.000000
5731,travel:passing,464,0,0.000000
5734,travel:passing,288,0,0.000000
5748,travel:passing,11,0,0.000000
5751,travel:passing,475,0,0.000000
5752,travel:passing,340,0,0.000000
5754,travel:hidden,4,0,0.000000
5755,travel:passing,18,0,0.000000
5756,travel:passing,87,0,0.000000
5758,travel:low,33,0,0.000000
5761,travel:passing,117,0,0.000000
5762,travel:low,107,0,0.000000
5763,unmatched:published(non-travel),43,0,0.000000
5765,travel:passing,422,0,0.000000
5767,travel:low,4,0,0.000000
5770,travel:low,15,0,0.000000
5784,travel:passing,249,0,0.000000
5795,travel:low,8,0,0.000000
5797,travel:passing,2759,15,0.005437
5799,travel:passing,99,0,0.000000
5800,travel:passing,48,0,0.000000
5814,travel:low,4,0,0.000000
5816,travel:passing,38,0,0.000000
5819,travel:low,29,0,0.000000
5822,travel:low,21,0,0.000000
5824,travel:low,97,0,0.000000
5828,travel:low,4,0,0.000000
5829,travel:passing,206,0,0.000000
5839,travel:low,195,0,0.000000
5846,travel:passing,194,0,0.000000
5847,travel:low,8,0,0.000000
5849,unmatched:published(non-travel),11,0,0.000000
5852,travel:low,72,0,0.000000
5853,travel:low,64,0,0.000000
5857,travel:passing,89,0,0.000000
5872,travel:low,8,0,0.000000
5873,travel:passing,727,0,0.000000
5891,travel:low,57,0,0.000000
5892,travel:low,8,0,0.000000
5894,travel:passing,23,0,0.000000
5895,unmatched:published(non-travel),14,0,0.000000
5900,travel:low,4,0,0.000000
5908,travel:low,142,0,0.000000
5909,travel:low,216,0,0.000000
5913,travel:low,60,0,0.000000
5954,travel:low,4,0,0.000000
5961,travel:low,7,0,0.000000
5962,travel:low,147,0,0.000000
5986,travel:passing,809,0,0.000000
5989,travel:passing,203,0,0.000000
5992,travel:low,4,0,0.000000
6004,travel:low,8,0,0.000000
6040,travel:low,4,0,0.000000
6044,travel:killer,146,0,0.000000
6045,unmatched:published(non-travel),4,0,0.000000
6048,travel:low,124,0,0.000000
6049,travel:low,40,0,0.000000
6065,travel:passing,131,4,0.030534
6066,travel:low,21,0,0.000000
6081,unmatched:published(non-travel),7,0,0.000000
6082,travel:low,7,0,0.000000
6103,travel:low,4,0,0.000000
6105,travel:low,362,0,0.000000
6107,travel:low,18,0,0.000000
6115,travel:passing,404,0,0.000000
6116,travel:low,216,0,0.000000
6117,travel:low,7,0,0.000000
6118,travel:passing,252,0,0.000000
6119,travel:low,4,0,0.000000
6124,travel:passing,64,4,0.062500
6130,travel:low,54,0,0.000000
6152,travel:low,12,0,0.000000
6158,travel:low,7,0,0.000000
6160,travel:low,4,0,0.000000
6167,travel:low,74,0,0.000000
6173,unmatched:unpublished(404 likely),4,0,0.000000
6184,travel:low,11,0,0.000000
6192,travel:low,4,0,0.000000
6204,travel:passing,1380,0,0.000000
6222,travel:passing,252,4,0.015873
6229,travel:low,7,0,0.000000
6241,travel:low,4,0,0.000000
6247,travel:low,4,0,0.000000
6258,travel:low,11,0,0.000000
6269,travel:passing,343,4,0.011662
6274,travel:low,19,0,0.000000
6276,travel:low,4,0,0.000000
6277,travel:low,60,0,0.000000
6287,travel:low,26,0,0.000000
6299,travel:low,11,0,0.000000
6307,travel:passing,1146,12,0.010471
6308,travel:low,80,0,0.000000
6314,travel:low,29,0,0.000000
6322,travel:low,28,0,0.000000
6323,travel:low,16,0,0.000000
6338,unmatched:published(non-travel),769,0,0.000000
6342,travel:low,8,0,0.000000
6345,travel:low,89,0,0.000000
6358,unmatched:published(non-travel),11,0,0.000000
6365,travel:low,90,0,0.000000
6374,travel:low,4,0,0.000000
6377,travel:low,11,0,0.000000
6384,unmatched:published(non-travel),4,0,0.000000
6385,unmatched:published(non-travel),4,0,0.000000
6388,travel:low,53,0,0.000000
6389,travel:low,4,0,0.000000
6399,unmatched:published(non-travel),4,0,0.000000
6405,travel:low,19,0,0.000000
6407,travel:passing,213,0,0.000000
6415,travel:low,77,0,0.000000
6416,travel:low,11,0,0.000000
6418,travel:low,4,0,0.000000
6426,travel:low,8,0,0.000000
6431,travel:low,4,0,0.000000
6435,travel:low,25,0,0.000000
6448,travel:low,26,0,0.000000
6456,travel:low,516,0,0.000000
6460,unmatched:published(non-travel),4,0,0.000000
6481,unmatched:published(non-travel),155,4,0.025806
6484,travel:low,61,0,0.000000
6490,travel:passing,8,0,0.000000
6491,unmatched:published(non-travel),12,0,0.000000
6492,travel:passing,636,0,0.000000
6495,travel:low,4,0,0.000000
6497,travel:passing,117,0,0.000000
6499,travel:low,11,0,0.000000
6501,travel:passing,184,0,0.000000
6502,travel:passing,120,0,0.000000
6503,travel:low,7,0,0.000000
6510,travel:low,19,0,0.000000
6511,travel:low,35,0,0.000000
6512,travel:low,25,0,0.000000
6513,travel:low,28,0,0.000000
6516,travel:low,7,0,0.000000
6521,unmatched:published(non-travel),8,0,0.000000
6525,unmatched:published(non-travel),906,0,0.000000
6527,unmatched:published(non-travel),4,0,0.000000
6546,unmatched:published(non-travel),117,0,0.000000
6547,unmatched:published(non-travel),4,0,0.000000
6550,unmatched:published(non-travel),4,0,0.000000
6559,unmatched:published(non-travel),29,0,0.000000
6560,unmatched:published(non-travel),139,0,0.000000
6565,unmatched:published(non-travel),32,0,0.000000
6569,travel:low,21,0,0.000000
6573,unmatched:published(non-travel),21,0,0.000000
6588,unmatched:published(non-travel),34,0,0.000000
6590,travel:passing,139,0,0.000000
6597,unmatched:unpublished(404 likely),25,0,0.000000
6610,travel:low,7,0,0.000000
6614,unmatched:published(non-travel),4,0,0.000000
6617,travel:low,29,0,0.000000
6625,unmatched:unpublished(404 likely),21,0,0.000000
6626,travel:low,54,0,0.000000
6629,unmatched:published(non-travel),64,0,0.000000
6632,unmatched:published(non-travel),77,0,0.000000
6637,travel:low,89,0,0.000000
6638,unmatched:published(non-travel),92,0,0.000000
6639,travel:low,4,0,0.000000
6641,travel:low,4,0,0.000000
6655,travel:passing,527,0,0.000000
6661,unmatched:published(non-travel),25,0,0.000000
6662,unmatched:published(non-travel),4,0,0.000000
6665,travel:low,4,0,0.000000
6668,unmatched:unpublished(404 likely),28,28,1.000000
6669,travel:passing,18,0,0.000000
6676,unmatched:published(non-travel),7,0,0.000000
6679,unmatched:unpublished(404 likely),4,0,0.000000
6684,unmatched:published(non-travel),32,0,0.000000
6686,unmatched:published(non-travel),11,0,0.000000
6687,travel:low,4,0,0.000000
6690,travel:passing,260,0,0.000000
6694,travel:low,8,0,0.000000
6702,travel:passing,129,0,0.000000
6703,unmatched:published(non-travel),39,0,0.000000
6706,unmatched:published(non-travel),4,0,0.000000
6713,travel:low,7,0,0.000000
6716,unmatched:published(non-travel),23,0,0.000000
6718,travel:low,8,0,0.000000
6721,travel:passing,862,0,0.000000
6727,unmatched:published(non-travel),19,0,0.000000
6731,unmatched:published(non-travel),25,0,0.000000
6732,travel:low,29,0,0.000000
6733,travel:passing,482,18,0.037344
6734,unmatched:published(non-travel),32,0,0.000000
6746,travel:low,20,0,0.000000
6752,travel:passing,79,0,0.000000
6755,travel:passing,62,0,0.000000
6760,travel:low,278,0,0.000000
6762,travel:passing,104,0,0.000000
6763,unmatched:published(non-travel),2656,4,0.001506
6765,travel:passing,77,0,0.000000
6766,travel:passing,20,0,0.000000
6768,travel:low,4,0,0.000000
6769,travel:low,8,0,0.000000
6772,unmatched:published(non-travel),743,0,0.000000
6779,unmatched:published(non-travel),7,0,0.000000
6784,travel:low,12,0,0.000000
6790,travel:low,53,0,0.000000
6791,travel:low,15,0,0.000000
6793,travel:low,19,0,0.000000
6794,travel:low,22,0,0.000000
6795,unmatched:published(non-travel),520,4,0.007692
6798,unmatched:published(non-travel),4,0,0.000000
6804,travel:low,23,0,0.000000
6808,travel:low,4,0,0.000000
6817,travel:low,29,0,0.000000
6820,unmatched:published(non-travel),4,0,0.000000
6829,travel:passing,130,0,0.000000
6846,travel:low,18,0,0.000000
6851,travel:low,7,0,0.000000
